204,N,H,H,9,1,14,9
210,N,H,H,8,1,14,9
216,N,H,H,7,1,14,9
218,N,H,H,10,1,14,9
221,N,H,H,11,1,14,9
224,N,H,H,12,1,14,9
226,N,H,H,13,1,14,9
229,N,H,H,14,1,14,9
238,N,H,H,9,2,20,9
241,N,H,H,8,2,20,9
245,N,H,H,7,2,20,9
248,N,H,H,10,2,20,9
250,N,H,H,11,2,20,9
253,N,H,H,12,2,20,9
256,N,H,H,13,2,20,9
258,N,H,H,14,2,20,9
259,N,H,H,15,2,20,9
262,N,H,H,16,2,20,9
265,N,H,H,17,2,20,9
267,N,H,H,18,2,20,9
269,N,H,H,19,2,20,9
271,N,H,H,20,2,20,9
273,N,H,H,9,3,20,9
276,N,H,H,8,3,20,9
281,N,H,H,7,3,20,9
283,N,H,H,10,3,20,9
286,N,H,H,11,3,20,9
289,N,H,H,12,3,20,9
291,N,H,H,13,3,20,9
294,N,H,H,14,3,20,9
295,N,H,H,15,3,20,9
298,N,H,H,16,3,20,9
301,N,H,H,17,3,20,9
303,N,H,H,18,3,20,9
305,N,H,H,19,3,20,9
307,N,H,H,20,3,20,9
303,N,H,H,9,4,20,9
306,N,H,H,8,4,20,9
311,N,H,H,7,4,20,9
313,N,H,H,10,4,20,9
316,N,H,H,11,4,20,9
319,N,H,H,12,4,20,9
321,N,H,H,13,4,20,9
324,N,H,H,14,4,20,9
325,N,H,H,15,4,20,9
329,N,H,H,16,4,20,9
332,N,H,H,17,4,20,9
334,N,H,H,18,4,20,9
336,N,H,H,19,4,20,9
339,N,H,H,20,4,20,9
333,N,H,H,9,5,20,9
336,N,H,H,8,5,20,9
341,N,H,H,7,5,20,9
343,N,H,H,10,5,20,9
346,N,H,H,11,5,20,9
349,N,H,H,12,5,20,9
351,N,H,H,13,5,20,9
354,N,H,H,14,5,20,9
355,N,H,H,15,5,20,9
359,N,H,H,16,5,20,9
362,N,H,H,17,5,20,9
364,N,H,H,18,5,20,9
366,N,H,H,19,5,20,9
369,N,H,H,20,5,20,9
363,N,H,H,9,6,20,9
366,N,H,H,8,6,20,9
371,N,H,H,7,6,20,9
373,N,H,H,10,6,20,9
376,N,H,H,11,6,20,9
379,N,H,H,12,6,20,9
381,N,H,H,13,6,20,9
384,N,H,H,14,6,20,9
385,N,H,H,15,6,20,9
389,N,H,H,16,6,20,9
392,N,H,H,17,6,20,9
394,N,H,H,18,6,20,9
396,N,H,H,19,6,20,9
399,N,H,H,20,6,20,9
393,N,H,H,9,7,20,9
396,N,H,H,8,7,20,9
401,N,H,H,7,7,20,9
403,N,H,H,10,7,20,9
406,N,H,H,11,7,20,9
409,N,H,H,12,7,20,9
411,N,H,H,13,7,20,9
414,N,H,H,14,7,20,9
415,N,H,H,15,7,20,9
419,N,H,H,16,7,20,9
422,N,H,H,17,7,20,9
424,N,H,H,18,7,20,9
426,N,H,H,19,7,20,9
429,N,H,H,20,7,20,9
423,N,H,H,9,8,20,9
426,N,H,H,8,8,20,9
