270,N,W,H,9,1,20,9
275,N,W,H,8,1,20,9
281,N,W,H,7,1,20,9
284,N,W,H,10,1,20,9
286,N,W,H,11,1,20,9
289,N,W,H,12,1,20,9
292,N,W,H,13,1,20,9
294,N,W,H,14,1,20,9
295,N,W,H,15,1,20,9
298,N,W,H,16,1,20,9
301,N,W,H,17,1,20,9
303,N,W,H,18,1,20,9
305,N,W,H,19,1,20,9
307,N,W,H,20,1,20,9
303,N,W,H,7,2,20,7
306,N,W,H,10,2,20,7
308,N,W,H,11,2,20,7
311,N,W,H,12,2,20,7
313,N,W,H,13,2,20,7
316,N,W,H,14,2,20,7
318,N,W,H,15,2,20,7
321,N,W,H,16,2,20,7
325,N,W,H,17,2,20,7
327,N,W,H,18,2,20,7
328,N,W,H,19,2,20,7
331,N,W,H,20,2,20,7
303,N,W,H,9,3,20,9
306,N,W,H,8,3,20,9
311,N,W,H,7,3,20,9
313,N,W,H,10,3,20,9
316,N,W,H,11,3,20,9
319,N,W,H,12,3,20,9
321,N,W,H,13,3,20,9
324,N,W,H,14,3,20,9
325,N,W,H,15,3,20,9
329,N,W,H,16,3,20,9
332,N,W,H,17,3,20,9
334,N,W,H,18,3,20,9
336,N,W,H,19,3,20,9
339,N,W,H,20,3,20,9
318,N,W,H,9,4,20,9
321,N,W,H,8,4,20,9
326,N,W,H,7,4,20,9
328,N,W,H,10,4,20,9
331,N,W,H,11,4,20,9
334,N,W,H,12,4,20,9
336,N,W,H,13,4,20,9
339,N,W,H,14,4,20,9
340,N,W,H,15,4,20,9
344,N,W,H,16,4,20,9
347,N,W,H,17,4,20,9
349,N,W,H,18,4,20,9
351,N,W,H,19,4,20,9
354,N,W,H,20,4,20,9
333,N,W,H,9,5,20,9
336,N,W,H,8,5,20,9
341,N,W,H,7,5,20,9
343,N,W,H,10,5,20,9
346,N,W,H,11,5,20,9
349,N,W,H,12,5,20,9
351,N,W,H,13,5,20,9
354,N,W,H,14,5,20,9
355,N,W,H,15,5,20,9
359,N,W,H,16,5,20,9
362,N,W,H,17,5,20,9
364,N,W,H,18,5,20,9
366,N,W,H,19,5,20,9
369,N,W,H,20,5,20,9
348,N,W,H,9,6,20,9
351,N,W,H,8,6,20,9
356,N,W,H,7,6,20,9
358,N,W,H,10,6,20,9
361,N,W,H,11,6,20,9
364,N,W,H,12,6,20,9
366,N,W,H,13,6,20,9
369,N,W,H,14,6,20,9
370,N,W,H,15,6,20,9
374,N,W,H,16,6,20,9
377,N,W,H,17,6,20,9
379,N,W,H,18,6,20,9
381,N,W,H,19,6,20,9
384,N,W,H,20,6,20,9
363,N,W,H,9,7,20,9
366,N,W,H,8,7,20,9
371,N,W,H,7,7,20,9
373,N,W,H,10,7,20,9
376,N,W,H,11,7,20,9
379,N,W,H,12,7,20,9
381,N,W,H,13,7,20,9
384,N,W,H,14,7,20,9
385,N,W,H,15,7,20,9
389,N,W,H,16,7,20,9
392,N,W,H,17,7,20,9
394,N,W,H,18,7,20,9
396,N,W,H,19,7,20,9
399,N,W,H,20,7,20,9
378,N,W,H,9,8,20,9
381,N,W,H,8,8,20,9
386,N,W,H,7,8,20,9
388,N,W,H,10,8,20,9
391,N,W,H,11,8,20,9
394,N,W,H,12,8,20,9
396,N,W,H,13,8,20,9
399,N,W,H,14,8,20,9
400,N,W,H,15,8,20,9
404,N,W,H,16,8,20,9
407,N,W,H,17,8,20,9
409,N,W,H,18,8,20,9
411,N,W,H,19,8,20,9
414,N,W,H,20,8,20,9
