228,N,W,D,31,1,0,31
233,N,W,D,14,1,0,31
235,N,W,D,15,1,0,31
239,N,W,D,0,1,0,31
245,N,W,D,17,1,0,31
247,N,W,D,18,1,0,31
249,N,W,D,0,1,0,31
255,N,W,D,0,1,0,31
256,N,W,D,0,1,0,31
260,N,W,D,0,1,0,31
261,N,W,D,0,1,0,31
263,N,W,D,0,1,0,31
265,N,W,D,0,1,0,31
225,N,W,D,35,2,0,35
229,N,W,D,34,2,0,35
233,N,W,D,33,2,0,35
236,N,W,D,32,2,0,35
240,N,W,D,31,2,0,35
244,N,W,D,14,2,0,35
246,N,W,D,15,2,0,35
249,N,W,D,0,2,0,35
252,N,W,D,17,2,0,35
253,N,W,D,18,2,0,35
255,N,W,D,0,2,0,35
257,N,W,D,0,2,0,35
260,N,W,D,31,3,0,31
264,N,W,D,14,3,0,31
266,N,W,D,15,3,0,31
269,N,W,D,0,3,0,31
272,N,W,D,17,3,0,31
274,N,W,D,18,3,0,31
275,N,W,D,0,3,0,31
278,N,W,D,0,3,0,31
279,N,W,D,0,3,0,31
282,N,W,D,0,3,0,31
284,N,W,D,0,3,0,31
285,N,W,D,0,3,0,31
286,N,W,D,0,3,0,31
263,N,W,D,31,4,0,31
267,N,W,D,14,4,0,31
269,N,W,D,15,4,0,31
272,N,W,D,0,4,0,31
275,N,W,D,17,4,0,31
277,N,W,D,18,4,0,31
278,N,W,D,0,4,0,31
281,N,W,D,0,4,0,31
259,N,W,D,35,5,0,35
262,N,W,D,34,5,0,35
265,N,W,D,33,5,0,35
267,N,W,D,32,5,0,35
270,N,W,D,31,5,0,35
274,N,W,D,14,5,0,35
275,N,W,D,15,5,0,35
278,N,W,D,0,5,0,35
281,N,W,D,17,5,0,35
283,N,W,D,18,5,0,35
284,N,W,D,0,5,0,35
287,N,W,D,0,5,0,35
288,N,W,D,0,5,0,35
291,N,W,D,0,5,0,35
293,N,W,D,0,5,0,35
294,N,W,D,0,5,0,35
295,N,W,D,0,5,0,35
280,N,W,D,31,6,0,31
284,N,W,D,14,6,0,31
285,N,W,D,15,6,0,31
288,N,W,D,0,6,0,31
291,N,W,D,17,6,0,31
293,N,W,D,18,6,0,31
294,N,W,D,0,6,0,31
297,N,W,D,0,6,0,31
274,N,W,D,35,7,0,35
277,N,W,D,34,7,0,35
280,N,W,D,33,7,0,35
282,N,W,D,32,7,0,35
285,N,W,D,31,7,0,35
289,N,W,D,14,7,0,35
290,N,W,D,15,7,0,35
293,N,W,D,0,7,0,35
296,N,W,D,17,7,0,35
298,N,W,D,18,7,0,35
299,N,W,D,0,7,0,35
302,N,W,D,0,7,0,35
303,N,W,D,0,7,0,35
306,N,W,D,0,7,0,35
308,N,W,D,0,7,0,35
309,N,W,D,0,7,0,35
310,N,W,D,0,7,0,35
289,N,W,D,35,8,0,35
292,N,W,D,34,8,0,35
295,N,W,D,33,8,0,35
297,N,W,D,32,8,0,35
300,N,W,D,31,8,0,35
304,N,W,D,14,8,0,35
305,N,W,D,15,8,0,35
309,N,W,D,0,8,0,35
312,N,W,D,17,8,0,35
314,N,W,D,18,8,0,35
316,N,W,D,0,8,0,35
319,N,W,D,0,8,0,35
320,N,W,D,0,8,0,35
323,N,W,D,0,8,0,35
325,N,W,D,0,8,0,35
326,N,W,D,0,8,0,35
327,N,W,D,0,8,0,35
304,N,W,D,35,9,0,35
307,N,W,D,34,9,0,35
310,N,W,D,33,9,0,35
312,N,W,D,32,9,0,35
315,N,W,D,31,9,0,35
319,N,W,D,14,9,0,35
320,N,W,D,15,9,0,35
324,N,W,D,0,9,0,35
327,N,W,D,17,9,0,35
329,N,W,D,18,9,0,35
331,N,W,D,0,9,0,35
334,N,W,D,0,9,0,35
335,N,W,D,0,9,0,35
338,N,W,D,0,9,0,35
340,N,W,D,0,9,0,35
341,N,W,D,0,9,0,35
342,N,W,D,0,9,0,35
319,N,W,D,35,10,0,35
322,N,W,D,34,10,0,35
325,N,W,D,33,10,0,35
327,N,W,D,32,10,0,35
330,N,W,D,31,10,0,35
334,N,W,D,14,10,0,35
335,N,W,D,15,10,0,35
339,N,W,D,0,10,0,35
342,N,W,D,17,10,0,35
344,N,W,D,18,10,0,35
346,N,W,D,0,10,0,35
349,N,W,D,0,10,0,35
350,N,W,D,0,10,0,35
353,N,W,D,0,10,0,35
355,N,W,D,0,10,0,35
356,N,W,D,0,10,0,35
357,N,W,D,0,10,0,35
334,N,W,D,35,11,0,35
337,N,W,D,34,11,0,35
340,N,W,D,33,11,0,35
342,N,W,D,32,11,0,35
345,N,W,D,31,11,0,35
349,N,W,D,14,11,0,35
350,N,W,D,15,11,0,35
354,N,W,D,0,11,0,35
357,N,W,D,17,11,0,35
359,N,W,D,18,11,0,35
361,N,W,D,0,11,0,35
364,N,W,D,0,11,0,35
365,N,W,D,0,11,0,35
368,N,W,D,0,11,0,35
370,N,W,D,0,11,0,35
371,N,W,D,0,11,0,35
372,N,W,D,0,11,0,35
349,N,W,D,35,12,0,35
352,N,W,D,34,12,0,35
355,N,W,D,33,12,0,35
357,N,W,D,32,12,0,35
360,N,W,D,31,12,0,35
364,N,W,D,14,12,0,35
365,N,W,D,15,12,0,35
