123,S,S,D,26,1,35
124,S,S,D,25,1,35
125,S,S,D,36,1,35
126,S,S,D,24,1,35
129,S,S,D,23,1,35
130,S,S,D,21,1,35
136,S,S,D,22,1,35
137,S,S,D,18,1,35
140,S,S,D,17,1,35
143,S,S,D,16,1,35
146,S,S,D,15,1,35
148,S,S,D,14,1,35
151,S,S,D,31,1,35
154,S,S,D,32,1,35
156,S,S,D,33,1,35
159,S,S,D,34,1,35
162,S,S,D,35,1,35
241,S,S,D,32,2,35
243,S,S,D,33,2,35
246,S,S,D,34,2,35
249,S,S,D,35,2,35
229,S,S,D,26,3,35
231,S,S,D,25,3,35
232,S,S,D,36,3,35
234,S,S,D,24,3,35
238,S,S,D,23,3,35
240,S,S,D,21,3,35
242,S,S,D,22,3,35
244,S,S,D,18,3,35
247,S,S,D,17,3,35
254,S,S,D,16,3,35
258,S,S,D,15,3,35
260,S,S,D,14,3,35
264,S,S,D,31,3,35
268,S,S,D,32,3,35
270,S,S,D,33,3,35
273,S,S,D,34,3,35
276,S,S,D,35,3,35
273,S,S,D,26,4,35
274,S,S,D,25,4,35
275,S,S,D,36,4,35
276,S,S,D,24,4,35
279,S,S,D,23,4,35
280,S,S,D,21,4,35
282,S,S,D,22,4,35
284,S,S,D,18,4,35
287,S,S,D,17,4,35
290,S,S,D,16,4,35
293,S,S,D,15,4,35
295,S,S,D,14,4,35
298,S,S,D,31,4,35
301,S,S,D,32,4,35
303,S,S,D,33,4,35
306,S,S,D,34,4,35
309,S,S,D,35,4,35
316,S,S,D,32,5,35
318,S,S,D,33,5,35
321,S,S,D,34,5,35
324,S,S,D,35,5,35
328,S,S,D,32,6,35
330,S,S,D,33,6,35
333,S,S,D,34,6,35
336,S,S,D,35,6,35
314,S,S,D,26,7,35
315,S,S,D,25,7,35
316,S,S,D,36,7,35
317,S,S,D,24,7,35
321,S,S,D,23,7,35
323,S,S,D,21,7,35
325,S,S,D,22,7,35
327,S,S,D,18,7,35
330,S,S,D,17,7,35
333,S,S,D,16,7,35
336,S,S,D,15,7,35
337,S,S,D,14,7,35
340,S,S,D,31,7,35
343,S,S,D,32,7,35
345,S,S,D,33,7,35
348,S,S,D,34,7,35
351,S,S,D,35,7,35
358,S,S,D,32,8,35
360,S,S,D,33,8,35
364,S,S,D,34,8,35
367,S,S,D,35,8,35
343,S,S,D,26,9,35
344,S,S,D,25,9,35
345,S,S,D,36,9,35
346,S,S,D,24,9,35
350,S,S,D,23,9,35
352,S,S,D,21,9,35
354,S,S,D,22,9,35
356,S,S,D,18,9,35
359,S,S,D,17,9,35
363,S,S,D,16,9,35
366,S,S,D,15,9,35
367,S,S,D,14,9,35
370,S,S,D,31,9,35
373,S,S,D,32,9,35
375,S,S,D,33,9,35
379,S,S,D,34,9,35
382,S,S,D,35,9,35
358,S,S,D,26,10,35
359,S,S,D,25,10,35
360,S,S,D,36,10,35
361,S,S,D,24,10,35
365,S,S,D,23,10,35
367,S,S,D,21,10,35
369,S,S,D,22,10,35
371,S,S,D,18,10,35
374,S,S,D,17,10,35
378,S,S,D,16,10,35
381,S,S,D,15,10,35
382,S,S,D,14,10,35
385,S,S,D,31,10,35
388,S,S,D,32,10,35
390,S,S,D,33,10,35
394,S,S,D,34,10,35
397,S,S,D,35,10,35
373,S,S,D,26,11,35
374,S,S,D,25,11,35
375,S,S,D,36,11,35
376,S,S,D,24,11,35
380,S,S,D,23,11,35
382,S,S,D,21,11,35
384,S,S,D,22,11,35
386,S,S,D,18,11,35
389,S,S,D,17,11,35
393,S,S,D,16,11,35
396,S,S,D,15,11,35
397,S,S,D,14,11,35
400,S,S,D,31,11,35
403,S,S,D,32,11,35
405,S,S,D,33,11,35
409,S,S,D,34,11,35
412,S,S,D,35,11,35
388,S,S,D,26,12,35
389,S,S,D,25,12,35
390,S,S,D,36,12,35
391,S,S,D,24,12,35
395,S,S,D,23,12,35
397,S,S,D,21,12,35
399,S,S,D,22,12,35
401,S,S,D,18,12,35
404,S,S,D,17,12,35
408,S,S,D,16,12,35
411,S,S,D,15,12,35
412,S,S,D,14,12,35
