87,N,H,D,31,1,0,31
90,N,H,D,14,1,0,31
92,N,H,D,15,1,0,31
95,N,H,D,0,1,0,31
98,N,H,D,17,1,0,31
100,N,H,D,18,1,0,31
101,N,H,D,0,1,0,31
109,N,H,D,0,1,0,31
110,N,H,D,0,1,0,31
113,N,H,D,0,1,0,31
114,N,H,D,0,1,0,31
115,N,H,D,0,1,0,31
116,N,H,D,0,1,0,31
117,N,H,D,31,2,0,31
120,N,H,D,14,2,0,31
122,N,H,D,15,2,0,31
125,N,H,D,0,2,0,31
128,N,H,D,17,2,0,31
130,N,H,D,18,2,0,31
131,N,H,D,0,2,0,31
134,N,H,D,0,2,0,31
168,N,H,D,35,3,0,35
171,N,H,D,34,3,0,35
174,N,H,D,33,3,0,35
176,N,H,D,32,3,0,35
180,N,H,D,31,3,0,35
184,N,H,D,14,3,0,35
186,N,H,D,15,3,0,35
189,N,H,D,0,3,0,35
192,N,H,D,17,3,0,35
194,N,H,D,18,3,0,35
195,N,H,D,0,3,0,35
200,N,H,D,0,3,0,35
201,N,H,D,0,3,0,35
205,N,H,D,0,3,0,35
206,N,H,D,0,3,0,35
208,N,H,D,0,3,0,35
210,N,H,D,0,3,0,35
229,N,H,D,31,4,0,31
233,N,H,D,14,4,0,31
235,N,H,D,15,4,0,31
238,N,H,D,0,4,0,31
241,N,H,D,17,4,0,31
243,N,H,D,18,4,0,31
244,N,H,D,0,4,0,31
248,N,H,D,0,4,0,31
249,N,H,D,0,4,0,31
253,N,H,D,0,4,0,31
254,N,H,D,0,4,0,31
256,N,H,D,0,4,0,31
258,N,H,D,0,4,0,31
259,N,H,D,35,5,0,35
262,N,H,D,34,5,0,35
265,N,H,D,33,5,0,35
267,N,H,D,32,5,0,35
270,N,H,D,31,5,0,35
274,N,H,D,14,5,0,35
275,N,H,D,15,5,0,35
278,N,H,D,0,5,0,35
281,N,H,D,17,5,0,35
283,N,H,D,18,5,0,35
284,N,H,D,0,5,0,35
287,N,H,D,0,5,0,35
288,N,H,D,0,5,0,35
291,N,H,D,0,5,0,35
292,N,H,D,0,5,0,35
293,N,H,D,0,5,0,35
294,N,H,D,0,5,0,35
289,N,H,D,35,6,0,35
292,N,H,D,34,6,0,35
295,N,H,D,33,6,0,35
297,N,H,D,32,6,0,35
300,N,H,D,31,6,0,35
304,N,H,D,14,6,0,35
305,N,H,D,15,6,0,35
309,N,H,D,0,6,0,35
312,N,H,D,17,6,0,35
314,N,H,D,18,6,0,35
316,N,H,D,0,6,0,35
319,N,H,D,0,6,0,35
320,N,H,D,0,6,0,35
323,N,H,D,0,6,0,35
325,N,H,D,0,6,0,35
326,N,H,D,0,6,0,35
327,N,H,D,0,6,0,35
315,N,H,D,31,7,0,31
319,N,H,D,14,7,0,31
320,N,H,D,15,7,0,31
324,N,H,D,0,7,0,31
327,N,H,D,17,7,0,31
329,N,H,D,18,7,0,31
331,N,H,D,0,7,0,31
