87,N,S,D,31,1,26
90,N,S,D,14,1,26
92,N,S,D,15,1,26
95,N,S,D,16,1,26
98,N,S,D,17,1,26
100,N,S,D,18,1,26
101,N,S,D,19,1,26
109,N,S,D,20,1,26
110,N,S,D,23,1,26
113,N,S,D,24,1,26
114,N,S,D,36,1,26
115,N,S,D,25,1,26
116,N,S,D,26,1,26
117,N,S,D,31,2,20
120,N,S,D,14,2,20
122,N,S,D,15,2,20
125,N,S,D,16,2,20
128,N,S,D,17,2,20
130,N,S,D,18,2,20
131,N,S,D,19,2,20
134,N,S,D,20,2,20
168,N,S,D,35,3,26
171,N,S,D,34,3,26
174,N,S,D,33,3,26
176,N,S,D,32,3,26
180,N,S,D,31,3,26
184,N,S,D,14,3,26
186,N,S,D,15,3,26
189,N,S,D,16,3,26
192,N,S,D,17,3,26
194,N,S,D,18,3,26
195,N,S,D,19,3,26
200,N,S,D,20,3,26
201,N,S,D,23,3,26
205,N,S,D,24,3,26
206,N,S,D,36,3,26
208,N,S,D,25,3,26
210,N,S,D,26,3,26
229,N,S,D,31,4,26
233,N,S,D,14,4,26
235,N,S,D,15,4,26
238,N,S,D,16,4,26
241,N,S,D,17,4,26
243,N,S,D,18,4,26
244,N,S,D,19,4,26
248,N,S,D,20,4,26
249,N,S,D,23,4,26
253,N,S,D,24,4,26
254,N,S,D,36,4,26
256,N,S,D,25,4,26
258,N,S,D,26,4,26
259,N,S,D,35,5,26
262,N,S,D,34,5,26
265,N,S,D,33,5,26
267,N,S,D,32,5,26
270,N,S,D,31,5,26
274,N,S,D,14,5,26
275,N,S,D,15,5,26
278,N,S,D,16,5,26
281,N,S,D,17,5,26
283,N,S,D,18,5,26
284,N,S,D,19,5,26
287,N,S,D,20,5,26
288,N,S,D,23,5,26
291,N,S,D,24,5,26
292,N,S,D,36,5,26
293,N,S,D,25,5,26
294,N,S,D,26,5,26
289,N,S,D,35,6,26
292,N,S,D,34,6,26
295,N,S,D,33,6,26
297,N,S,D,32,6,26
300,N,S,D,31,6,26
304,N,S,D,14,6,26
305,N,S,D,15,6,26
309,N,S,D,16,6,26
312,N,S,D,17,6,26
314,N,S,D,18,6,26
316,N,S,D,19,6,26
319,N,S,D,20,6,26
320,N,S,D,23,6,26
323,N,S,D,24,6,26
325,N,S,D,36,6,26
326,N,S,D,25,6,26
327,N,S,D,26,6,26
315,N,S,D,31,7,26
319,N,S,D,14,7,26
320,N,S,D,15,7,26
324,N,S,D,16,7,26
327,N,S,D,17,7,26
329,N,S,D,18,7,26
331,N,S,D,19,7,26
334,N,S,D,20,7,26
335,N,S,D,23,7,26
338,N,S,D,24,7,26
340,N,S,D,36,7,26
341,N,S,D,25,7,26
342,N,S,D,26,7,26
319,N,S,D,35,8,26
322,N,S,D,34,8,26
325,N,S,D,33,8,26
327,N,S,D,32,8,26
330,N,S,D,31,8,26
334,N,S,D,14,8,26
335,N,S,D,15,8,26
339,N,S,D,16,8,26
342,N,S,D,17,8,26
344,N,S,D,18,8,26
346,N,S,D,19,8,26
349,N,S,D,20,8,26
350,N,S,D,23,8,26
353,N,S,D,24,8,26
355,N,S,D,36,8,26
356,N,S,D,25,8,26
357,N,S,D,26,8,26
334,N,S,D,35,9,26
337,N,S,D,34,9,26
340,N,S,D,33,9,26
342,N,S,D,32,9,26
345,N,S,D,31,9,26
349,N,S,D,14,9,26
350,N,S,D,15,9,26
354,N,S,D,16,9,26
357,N,S,D,17,9,26
359,N,S,D,18,9,26
361,N,S,D,19,9,26
364,N,S,D,20,9,26
365,N,S,D,23,9,26
368,N,S,D,24,9,26
370,N,S,D,36,9,26
371,N,S,D,25,9,26
372,N,S,D,26,9,26
349,N,S,D,35,10,26
352,N,S,D,34,10,26
355,N,S,D,33,10,26
357,N,S,D,32,10,26
360,N,S,D,31,10,26
364,N,S,D,14,10,26
365,N,S,D,15,10,26
369,N,S,D,16,10,26
372,N,S,D,17,10,26
374,N,S,D,18,10,26
376,N,S,D,19,10,26
379,N,S,D,20,10,26
380,N,S,D,23,10,26
383,N,S,D,24,10,26
385,N,S,D,36,10,26
386,N,S,D,25,10,26
387,N,S,D,26,10,26
364,N,S,D,35,11,26
367,N,S,D,34,11,26
370,N,S,D,33,11,26
372,N,S,D,32,11,26
375,N,S,D,31,11,26
379,N,S,D,14,11,26
380,N,S,D,15,11,26
384,N,S,D,16,11,26
387,N,S,D,17,11,26
389,N,S,D,18,11,26
391,N,S,D,19,11,26
394,N,S,D,20,11,26
395,N,S,D,23,11,26
398,N,S,D,24,11,26
400,N,S,D,36,11,26
401,N,S,D,25,11,26
402,N,S,D,26,11,26
379,N,S,D,35,12,26
382,N,S,D,34,12,26
385,N,S,D,33,12,26
387,N,S,D,32,12,26
390,N,S,D,31,12,26
394,N,S,D,14,12,26
395,N,S,D,15,12,26
399,N,S,D,16,12,26
402,N,S,D,17,12,26
404,N,S,D,18,12,26
406,N,S,D,19,12,26
409,N,S,D,20,12,26
410,N,S,D,23,12,26
413,N,S,D,24,12,26
415,N,S,D,36,12,26
416,N,S,D,25,12,26
417,N,S,D,26,12,26
394,N,S,D,35,13,26
397,N,S,D,34,13,26
400,N,S,D,33,13,26
402,N,S,D,32,13,26
405,N,S,D,31,13,26
409,N,S,D,14,13,26
410,N,S,D,15,13,26
414,N,S,D,16,13,26
417,N,S,D,17,13,26
419,N,S,D,18,13,26
421,N,S,D,19,13,26
424,N,S,D,20,13,26
425,N,S,D,23,13,26
428,N,S,D,24,13,26
430,N,S,D,36,13,26
431,N,S,D,25,13,26
432,N,S,D,26,13,26
409,N,S,D,35,14,26
412,N,S,D,34,14,26
415,N,S,D,33,14,26
417,N,S,D,32,14,26
420,N,S,D,31,14,26
424,N,S,D,14,14,26
425,N,S,D,15,14,26
429,N,S,D,16,14,26
432,N,S,D,17,14,26
434,N,S,D,18,14,26
436,N,S,D,19,14,26
439,N,S,D,20,14,26
440,N,S,D,23,14,26
443,N,S,D,24,14,26
445,N,S,D,36,14,26
446,N,S,D,25,14,26
447,N,S,D,26,14,26
424,N,S,D,35,15,26
427,N,S,D,34,15,26
430,N,S,D,33,15,26
432,N,S,D,32,15,26
435,N,S,D,31,15,26
439,N,S,D,14,15,26
440,N,S,D,15,15,26
444,N,S,D,16,15,26
