303,S,H,F,31,1,6,31
307,S,H,F,13,1,6,31
309,S,H,F,12,1,6,31
312,S,H,F,11,1,6,31
315,S,H,F,10,1,6,31
317,S,H,F,7,1,6,31
320,S,H,F,1,1,6,31
323,S,H,F,2,1,6,31
325,S,H,F,3,1,6,31
328,S,H,F,4,1,6,31
330,S,H,F,5,1,6,31
332,S,H,F,6,1,6,31
348,S,H,F,31,2,6,31
352,S,H,F,13,2,6,31
354,S,H,F,12,2,6,31
357,S,H,F,11,2,6,31
360,S,H,F,10,2,6,31
362,S,H,F,7,2,6,31
365,S,H,F,1,2,6,31
368,S,H,F,2,2,6,31
370,S,H,F,3,2,6,31
373,S,H,F,4,2,6,31
375,S,H,F,5,2,6,31
377,S,H,F,6,2,6,31
363,S,H,F,31,3,6,31
367,S,H,F,13,3,6,31
369,S,H,F,12,3,6,31
372,S,H,F,11,3,6,31
375,S,H,F,10,3,6,31
377,S,H,F,7,3,6,31
380,S,H,F,1,3,6,31
383,S,H,F,2,3,6,31
385,S,H,F,3,3,6,31
388,S,H,F,4,3,6,31
390,S,H,F,5,3,6,31
392,S,H,F,6,3,6,31
393,S,H,F,31,4,6,31
397,S,H,F,13,4,6,31
399,S,H,F,12,4,6,31
402,S,H,F,11,4,6,31
405,S,H,F,10,4,6,31
407,S,H,F,7,4,6,31
410,S,H,F,1,4,6,31
413,S,H,F,2,4,6,31
415,S,H,F,3,4,6,31
418,S,H,F,4,4,6,31
420,S,H,F,5,4,6,31
422,S,H,F,6,4,6,31
423,S,H,F,31,5,6,31
427,S,H,F,13,5,6,31
429,S,H,F,12,5,6,31
432,S,H,F,11,5,6,31
435,S,H,F,10,5,6,31
437,S,H,F,7,5,6,31
440,S,H,F,1,5,6,31
443,S,H,F,2,5,6,31
445,S,H,F,3,5,6,31
448,S,H,F,4,5,6,31
450,S,H,F,5,5,6,31
452,S,H,F,6,5,6,31
