123,S,S,D,26,1,35,26
124,S,S,D,25,1,35,26
125,S,S,D,36,1,35,26
126,S,S,D,24,1,35,26
129,S,S,D,23,1,35,26
130,S,S,D,21,1,35,26
136,S,S,D,22,1,35,26
137,S,S,D,18,1,35,26
140,S,S,D,17,1,35,26
143,S,S,D,16,1,35,26
146,S,S,D,15,1,35,26
148,S,S,D,14,1,35,26
151,S,S,D,31,1,35,26
154,S,S,D,32,1,35,26
156,S,S,D,33,1,35,26
159,S,S,D,34,1,35,26
162,S,S,D,35,1,35,26
241,S,S,D,32,2,35,32
243,S,S,D,33,2,35,32
246,S,S,D,34,2,35,32
249,S,S,D,35,2,35,32
229,S,S,D,26,3,35,26
231,S,S,D,25,3,35,26
232,S,S,D,36,3,35,26
234,S,S,D,24,3,35,26
238,S,S,D,23,3,35,26
240,S,S,D,21,3,35,26
242,S,S,D,22,3,35,26
244,S,S,D,18,3,35,26
247,S,S,D,17,3,35,26
254,S,S,D,16,3,35,26
258,S,S,D,15,3,35,26
260,S,S,D,14,3,35,26
264,S,S,D,31,3,35,26
268,S,S,D,32,3,35,26
270,S,S,D,33,3,35,26
273,S,S,D,34,3,35,26
276,S,S,D,35,3,35,26
273,S,S,D,26,4,35,26
274,S,S,D,25,4,35,26
275,S,S,D,36,4,35,26
276,S,S,D,24,4,35,26
279,S,S,D,23,4,35,26
280,S,S,D,21,4,35,26
282,S,S,D,22,4,35,26
284,S,S,D,18,4,35,26
287,S,S,D,17,4,35,26
290,S,S,D,16,4,35,26
293,S,S,D,15,4,35,26
295,S,S,D,14,4,35,26
298,S,S,D,31,4,35,26
301,S,S,D,32,4,35,26
303,S,S,D,33,4,35,26
306,S,S,D,34,4,35,26
309,S,S,D,35,4,35,26
328,S,S,D,32,5,35,32
330,S,S,D,33,5,35,32
333,S,S,D,34,5,35,32
336,S,S,D,35,5,35,32
314,S,S,D,26,6,35,26
315,S,S,D,25,6,35,26
316,S,S,D,36,6,35,26
317,S,S,D,24,6,35,26
321,S,S,D,23,6,35,26
323,S,S,D,21,6,35,26
325,S,S,D,22,6,35,26
327,S,S,D,18,6,35,26
330,S,S,D,17,6,35,26
333,S,S,D,16,6,35,26
336,S,S,D,15,6,35,26
337,S,S,D,14,6,35,26
340,S,S,D,31,6,35,26
343,S,S,D,32,6,35,26
345,S,S,D,33,6,35,26
348,S,S,D,34,6,35,26
351,S,S,D,35,6,35,26
358,S,S,D,32,7,35,32
360,S,S,D,33,7,35,32
364,S,S,D,34,7,35,32
367,S,S,D,35,7,35,32
343,S,S,D,26,8,35,26
344,S,S,D,25,8,35,26
345,S,S,D,36,8,35,26
346,S,S,D,24,8,35,26
350,S,S,D,23,8,35,26
352,S,S,D,21,8,35,26
354,S,S,D,22,8,35,26
356,S,S,D,18,8,35,26
359,S,S,D,17,8,35,26
363,S,S,D,16,8,35,26
366,S,S,D,15,8,35,26
367,S,S,D,14,8,35,26
370,S,S,D,31,8,35,26
373,S,S,D,32,8,35,26
375,S,S,D,33,8,35,26
379,S,S,D,34,8,35,26
382,S,S,D,35,8,35,26
358,S,S,D,26,9,35,26
359,S,S,D,25,9,35,26
360,S,S,D,36,9,35,26
361,S,S,D,24,9,35,26
365,S,S,D,23,9,35,26
367,S,S,D,21,9,35,26
369,S,S,D,22,9,35,26
371,S,S,D,18,9,35,26
374,S,S,D,17,9,35,26
378,S,S,D,16,9,35,26
381,S,S,D,15,9,35,26
382,S,S,D,14,9,35,26
385,S,S,D,31,9,35,26
388,S,S,D,32,9,35,26
390,S,S,D,33,9,35,26
394,S,S,D,34,9,35,26
397,S,S,D,35,9,35,26
373,S,S,D,26,10,35,26
374,S,S,D,25,10,35,26
375,S,S,D,36,10,35,26
376,S,S,D,24,10,35,26
380,S,S,D,23,10,35,26
382,S,S,D,21,10,35,26
384,S,S,D,22,10,35,26
386,S,S,D,18,10,35,26
389,S,S,D,17,10,35,26
393,S,S,D,16,10,35,26
396,S,S,D,15,10,35,26
397,S,S,D,14,10,35,26
400,S,S,D,31,10,35,26
403,S,S,D,32,10,35,26
405,S,S,D,33,10,35,26
409,S,S,D,34,10,35,26
412,S,S,D,35,10,35,26
388,S,S,D,26,11,35,26
389,S,S,D,25,11,35,26
390,S,S,D,36,11,35,26
391,S,S,D,24,11,35,26
395,S,S,D,23,11,35,26
397,S,S,D,21,11,35,26
399,S,S,D,22,11,35,26
401,S,S,D,18,11,35,26
404,S,S,D,17,11,35,26
408,S,S,D,16,11,35,26
411,S,S,D,15,11,35,26
412,S,S,D,14,11,35,26
415,S,S,D,31,11,35,26
418,S,S,D,32,11,35,26
420,S,S,D,33,11,35,26
424,S,S,D,34,11,35,26
427,S,S,D,35,11,35,26
403,S,S,D,26,12,35,26
404,S,S,D,25,12,35,26
405,S,S,D,36,12,35,26
406,S,S,D,24,12,35,26
410,S,S,D,23,12,35,26
412,S,S,D,21,12,35,26
414,S,S,D,22,12,35,26
416,S,S,D,18,12,35,26
419,S,S,D,17,12,35,26
423,S,S,D,16,12,35,26
426,S,S,D,15,12,35,26
427,S,S,D,14,12,35,26
430,S,S,D,31,12,35,26
433,S,S,D,32,12,35,26
435,S,S,D,33,12,35,26
439,S,S,D,34,12,35,26
442,S,S,D,35,12,35,26
418,S,S,D,26,13,35,26
419,S,S,D,25,13,35,26
420,S,S,D,36,13,35,26
421,S,S,D,24,13,35,26
425,S,S,D,23,13,35,26
427,S,S,D,21,13,35,26
429,S,S,D,22,13,35,26
